Part Number,Finish,Length,Units,List Price,Page Number(s)
CA 37-111 DO R/L,,,1 pc.,1290,"A-11, A-15"
CA 37-111 DO R/L,,,1 pc.,1334,"A-11, A-15"
,,,,,
Index-78,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 37-111 DO R/L,,,1 pc.,1845,A-15
CA 37-112 DO R/L,,,1 pc.,1337,A-15
CA 37-112 DO R/L,,,1 pc.,1380,A-15
CA 37-112 DO R/L,,,1 pc.,1965,A-15
CA 37-114 DO-P,,,1 pc.,2525,"A-11, A-15"
CA 37-114 DO-P,,,1 pc.,2607,"A-11, A-15"
CA 37-114 DO-P,,,1 pc.,3627,A-15
CA 37-121 DO-R/L,,,1 pc.,1388,"A-11, A-19"
CA 37-121 DO-R/L,,,1 pc.,1475,"A-11, A-19"
CA 37-121 DO-R/L,,,1 pc.,1955,A-19
CA 37-122 DO-R/L,,,1 pc.,1434,A-19
CA 37-122 DO-R/L,,,1 pc.,1526,A-19
CA 37-122 DO-R/L,,,1 pc.,2075,A-19
CA 37-124 DO-P,,,1 pc.,2711,"A-11, A-19"
CA 37-124 DO-P,,,1 pc.,2891,"A-11, A-19"
CA 37-124 DO-P,,,1 pc.,3839,A-19
CA 37-131 DO-S,,,1 pc.,1512,A-22
CA 37-131 DO-S,,,1 pc.,1560,A-22
CA 37-131 DO-S,,,1 pc.,2094,A-22
CA 37-132 DO-S,,,1 pc.,1559,A-22
CA 37-132 DO-S,,,1 pc.,1611,A-22
CA 37-132 DO-S,,,1 pc.,2214,A-22
CA 37-134 DO-P,,,1 pc.,2964,A-22
CA 37-134 DO-P,,,1 pc.,3059,A-22
CA 37-134 DO-P,,,1 pc.,4122,A-22
CA 37-141 DO-R/L,,,1 pc.,1451,A-25
CA 37-141 DO-R/L,,,1 pc.,1493,A-25
CA 37-141 DO-R/L,,,1 pc.,2025,A-25
CA 37-142 DO-R/L,,,1 pc.,1502,A-25
CA 37-142 DO-R/L,,,1 pc.,1542,A-25
CA 37-142 DO-R/L,,,1 pc.,2150,A-25
CA 37-144 DO-P,,,1 pc.,2840,A-25
CA 37-144 DO-P,,,1 pc.,2921,A-25
CA 37-144 DO-P,,,1 pc.,3983,A-25
CA 37-211 DO-R/L,,,1 pc.,1877,"A-11, A-15"
CA 37-211 DO-R/L,,,1 pc.,2000,"A-11, A-15"
CA 37-211 DO-R/L,,,1 pc.,2504,A-15
CA 57-111 DO R/L,,,1 pc.,1457,A-15
CA 57-111 DO R/L,,,1 pc.,1556,A-15
CA 57-111 DO R/L,,,1 pc.,2033,A-15
CA 57-112 DO R/L,,,1 pc.,1503,A-15
CA 57-112 DO R/L,,,1 pc.,1605,A-15
CA 57-112 DO R/L,,,1 pc.,2151,A-15
CA 57-114 DO-P,,,1 pc.,2856,A-15
CA 57-114 DO-P,,,1 pc.,3054,A-15
CA 57-114 DO-P,,,1 pc.,4001,A-15
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 57-121 DO R/L,,,1 pc.,1554,A-19
CA 57-121 DO R/L,,,1 pc.,1700,A-19
CA 57-121 DO R/L,,,1 pc.,2141,A-19
CA 57-122 DO R/L,,,1 pc.,1601,A-19
CA 57-122 DO R/L,,,1 pc.,1751,A-19
CA 57-122 DO R/L,,,1 pc.,2261,A-19
CA 57-124 DO-P,,,1 pc.,3042,A-19
CA 57-124 DO-P,,,1 pc.,3338,A-19
CA 57-124 DO-P,,,1 pc.,4211,A-19
CA 57-131 DO-S,,,1 pc.,1677,A-22
CA 57-131 DO-S,,,1 pc.,1785,A-22
CA 57-131 DO-S,,,1 pc.,2282,A-22
CA 57-132 DO-S,,,1 pc.,1724,A-22
CA 57-132 DO-S,,,1 pc.,1836,A-22
CA 57-132 DO-S,,,1 pc.,2400,A-22
CA 57-134 DO-P,,,1 pc.,3296,A-22
CA 57-134 DO-P,,,1 pc.,3504,A-22
CA 57-134 DO-P,,,1 pc.,4494,A-22
CA 57-141 DO-R/L,,,1 pc.,1617,A-25
CA 57-141 DO-R/L,,,1 pc.,1716,A-25
CA 57-141 DO-R/L,,,1 pc.,2415,A-25
CA 57-142 DO-R/L,,,1 pc.,1668,A-25
CA 57-142 DO-R/L,,,1 pc.,1767,A-25
CA 57-142 DO-R/L,,,1 pc.,2336,A-25
CA 57-144 DO-P,,,1 pc.,3173,A-25
CA 57-144 DO-P,,,1 pc.,3369,A-25
CA 57-144 DO-P,,,1 pc.,4355,A-25
CA 57-151 DO-R/L,,,1 pc.,1647,A-28
CA 57-151 DO-R/L,,,1 pc.,1793,A-28
CA 57-151 DO-R/L,,,1 pc.,2247,A-28
CA 57-152 DO-R/L,,,1 pc.,1682,A-28
CA 57-152 DO-R/L,,,1 pc.,1830,A-28
CA 57-152 DO-R/L,,,1 pc.,2348,A-28
CA 57-154 DO-P,,,1 pc.,3233,A-28
CA 57-154 DO-P,,,1 pc.,3522,A-28
CA 57-154 DO-P,,,1 pc.,4424,A-28
CA 57-211 DO-R/L,,,1 pc.,2042,A-15
CA 57-211 DO-R/L,,,1 pc.,2222,A-15
CA 57-211 DO-R/L,,,1 pc.,2690,A-15
CA 69-110 DO-R/L,,,1 pc.,891,A-13
CA 69-110 DO-R/L,,,1 pc.,945,A-13
CA 69-110 DO-R/L,,,1 pc.,1398,A-13
CA 69-111 DO-R/L,,,1 pc.,891,A-13
CA 69-111 DO-R/L,,,1 pc.,945,A-13
CA 69-111 DO-R/L,,,1 pc.,1398,A-13
CA 69-112 DO-R/L,,,1 pc.,939,A-13
,,,,,
Index-80,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 69-112 DO-R/L,,,1 pc.,993,A-13
CA 69-112 DO-R/L,,,1 pc.,1518,A-13
CA 69-114 DO-P,,,1 pc.,1728,A-14
CA 69-114 DO-P,,,1 pc.,1833,A-14
CA 69-114 DO-P,,,1 pc.,2735,A-14
CA 69-119 DO-P,,,1 pc.,1728,A-14
CA 69-119 DO-P,,,1 pc.,1833,A-14
CA 69-119 DO-P,,,1 pc.,2735,A-14
CA 69-121 DO-R/L,,,1 pc.,989,A-18
CA 69-121 DO-R/L,,,1 pc.,1088,A-18
CA 69-121 DO-R/L,,,1 pc.,1508,A-18
CA 69-122 DO-R/L,,,1 pc.,1035,A-18
CA 69-122 DO-R/L,,,1 pc.,1139,A-18
CA 69-122 DO-R/L,,,1 pc.,1628,A-18
CA 69-124 DO-P,,,1 pc.,1917,A-18
CA 69-124 DO-P,,,1 pc.,2115,A-18
CA 69-124 DO-P,,,1 pc.,2945,A-18
CA 69-131 DO-S,,,1 pc.,1113,A-21
CA 69-131 DO-S,,,1 pc.,1173,A-21
CA 69-131 DO-S,,,1 pc.,1647,A-21
CA 69-132 DO-S,,,1 pc.,1160,A-21
CA 69-132 DO-S,,,1 pc.,1224,A-21
CA 69-132 DO-S,,,1 pc.,1767,A-21
CA 69-134 DO-P,,,1 pc.,2168,A-21
CA 69-134 DO-P,,,1 pc.,2285,A-21
CA 69-134 DO-P,,,1 pc.,3228,A-21
CA 69-141 DO-R/L,,,1 pc.,1052,A-24
CA 69-141 DO-R/L,,,1 pc.,1104,A-24
CA 69-141 DO-R/L,,,1 pc.,1554,A-24
CA 69-142 DO-R/L,,,1 pc.,1103,A-24
CA 69-142 DO-R/L,,,1 pc.,1155,A-24
CA 69-142 DO-R/L,,,1 pc.,1701,A-24
CA 69-144 DO-P,,,1 pc.,2045,A-24
CA 69-144 DO-P,,,1 pc.,2147,A-24
CA 69-144 DO-P,,,1 pc.,3089,A-24
CA 69-151 DO-R/L,,,1 pc.,1082,A-27
CA 69-151 DO-R/L,,,1 pc.,1182,A-27
CA 69-151 DO-R/L,,,1 pc.,1589,A-27
CA 69-152 DO-R/L,,,1 pc.,1116,A-27
CA 69-152 DO-R/L,,,1 pc.,1218,A-27
CA 69-152 DO-R/L,,,1 pc.,1689,A-27
CA 69-154 DO-P,,,1 pc.,2105,A-27
CA 69-154 DO-P,,,1 pc.,2300,A-27
CA 69-154 DO-P,,,1 pc.,3158,A-27
CA 90-110 FN-R/L,,,1 pc.,380,A-16
CA 90-110 FN-R/L,,,1 pc.,402,A-16
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 90-110 FN-R/L,,,1 pc.,572,A-16
CA 90-111 FN-R/L,,,1 pc.,380,A-16
CA 90-111 FN-R/L,,,1 pc.,402,A-16
CA 90-111 FN-R/L,,,1 pc.,572,A-16
CA 90-112 FN-R/L,,,1 pc.,392,A-16
CA 90-112 FN-R/L,,,1 pc.,414,A-16
CA 90-112 FN-R/L,,,1 pc.,590,A-16
CA 90-115 FT-R/L,,,1 pc.,588,A-16
CA 90-115 FT-R/L,,,1 pc.,635,A-16
CA 90-115 FT-R/L,,,1 pc.,896,A-16
CA 90-116 FT-R/L,,,1 pc.,611,A-17
CA 90-116 FT-R/L,,,1 pc.,657,A-17
CA 90-116 FT-R/L,,,1 pc.,929,A-17
CA 90-121 FN-R/L,,,1 pc.,446,A-20
CA 90-121 FN-R/L,,,1 pc.,473,A-20
CA 90-121 FN-R/L,,,1 pc.,647,A-20
CA 90-122 FN-R/L,,,1 pc.,461,A-20
CA 90-122 FN-R/L,,,1 pc.,489,A-20
CA 90-122 FN-R/L,,,1 pc.,663,A-20
CA 90-125 FT-R/L,,,1 pc.,671,A-20
CA 90-125 FT-R/L,,,1 pc.,717,A-20
CA 90-125 FT-R/L,,,1 pc.,987,A-20
CA 90-126 FT-R/L,,,1 pc.,693,A-20
CA 90-126 FT-R/L,,,1 pc.,746,A-20
CA 90-126 FT-R/L,,,1 pc.,1022,A-20
CA 90-131 FN-R/L,,,1 pc.,416,A-23
CA 90-131 FN-R/L,,,1 pc.,438,A-23
CA 90-131 FN-R/L,,,1 pc.,612,A-23
CA 90-132 FN-R/L,,,1 pc.,431,A-23
CA 90-132 FN-R/L,,,1 pc.,456,A-23
CA 90-132 FN-R/L,,,1 pc.,633,A-23
CA 90-134 FN-P,,,1 pc.,548,A-23
CA 90-134 FN-P,,,1 pc.,582,A-23
CA 90-134 FN-P,,,1 pc.,785,A-23
CA 90-135 FT-R/L,,,1 pc.,645,A-23
CA 90-135 FT-R/L,,,1 pc.,696,A-23
CA 90-135 FT-R/L,,,1 pc.,959,A-23
CA 90-136 FT-R/L,,,1 pc.,671,A-23
CA 90-136 FT-R/L,,,1 pc.,720,A-23
CA 90-136 FT-R/L,,,1 pc.,995,A-23
CA 90-138 FT-P,,,1 pc.,827,A-23
CA 90-138 FT-P,,,1 pc.,885,A-23
CA 90-138 FT-P,,,1 pc.,1218,A-23
CA 90-141 FN-R/L,,,1 pc.,746,A-26
CA 90-141 FN-R/L,,,1 pc.,750,A-26
CA 90-141 FN-R/L,,,1 pc.,983,A-26
,,,,,
Index-82,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 90-142 FN-R/L,,,1 pc.,761,A-26
CA 90-142 FN-R/L,,,1 pc.,764,A-26
CA 90-142 FN-R/L,,,1 pc.,1004,A-26
CA 90-145 FT-R/L,,,1 pc.,981,A-26
CA 90-145 FT-R/L,,,1 pc.,1010,A-26
CA 90-145 FT-R/L,,,1 pc.,1335,A-26
CA 90-146 FT-R/L,,,1 pc.,1005,A-26
CA 90-146 FT-R/L,,,1 pc.,1034,A-26
CA 90-146 FT-R/L,,,1 pc.,1371,A-26
CA 90-151 FN-R/L,,,1 pc.,779,A-29
CA 90-151 FN-R/L,,,1 pc.,783,A-29
CA 90-151 FN-R/L,,,1 pc.,1020,A-29
CA 90-152 FN-R/L,,,1 pc.,792,A-29
CA 90-152 FN-R/L,,,1 pc.,797,A-29
CA 90-152 FN-R/L,,,1 pc.,1040,A-29
CA 90-155 FT-R/L,,,1 pc.,1005,A-29
CA 90-155 FT-R/L,,,1 pc.,1032,A-29
CA 90-155 FT-R/L,,,1 pc.,1364,A-29
CA 90-156 FT-R/L,,,1 pc.,1032,A-29
CA 90-156 FT-R/L,,,1 pc.,1061,A-29
CA 90-156 FT-R/L,,,1 pc.,1400,A-29
CA 92-110 FN-R/L,,,1 pc.,392,A-16
CA 92-110 FN-R/L,,,1 pc.,419,A-16
CA 92-110 FN-R/L,,,1 pc.,587,A-16
CA 92-111 FN-R/L,,,1 pc.,392,A-16
CA 92-111 FN-R/L,,,1 pc.,419,A-16
CA 92-111 FN-R/L,,,1 pc.,587,A-16
CA 92-112 FN-R/L,,,1 pc.,405,A-16
CA 92-112 FN-R/L,,,1 pc.,431,A-16
CA 92-112 FN-R/L,,,1 pc.,600,A-16
CA 92-115 FT-R/L,,,1 pc.,611,A-16
CA 92-115 FT-R/L,,,1 pc.,656,A-16
CA 92-115 FT-R/L,,,1 pc.,920,A-16
CA 92-116 FT-R/L,,,1 pc.,633,A-17
CA 92-116 FT-R/L,,,1 pc.,681,A-17
CA 92-116 FT-R/L,,,1 pc.,953,A-17
CA 92-121 FN-R/L,,,1 pc.,461,A-20
CA 92-121 FN-R/L,,,1 pc.,489,A-20
CA 92-121 FN-R/L,,,1 pc.,663,A-20
CA 92-122 FN-R/L,,,1 pc.,474,A-20
CA 92-122 FN-R/L,,,1 pc.,506,A-20
CA 92-122 FN-R/L,,,1 pc.,683,A-20
CA 92-125 FT-R/L,,,1 pc.,693,A-20
CA 92-125 FT-R/L,,,1 pc.,740,A-20
CA 92-125 FT-R/L,,,1 pc.,1013,A-20
CA 92-126 FT-R/L,,,1 pc.,720,A-20
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
CA 92-126 FT-R/L,,,1 pc.,770,A-20
CA 92-126 FT-R/L,,,1 pc.,1050,A-20
CA 92-131 FN-R/L,,,1 pc.,431,A-23
CA 92-131 FN-R/L,,,1 pc.,456,A-23
CA 92-131 FN-R/L,,,1 pc.,629,A-23
CA 92-132 FN-R/L,,,1 pc.,443,A-23
CA 92-132 FN-R/L,,,1 pc.,473,A-23
CA 92-132 FN-R/L,,,1 pc.,647,A-23
CA 92-134 FN-P,,,1 pc.,558,A-23
CA 92-134 FN-P,,,1 pc.,590,A-23
CA 92-134 FN-P,,,1 pc.,797,A-23
CA 92-135 FT-R/L,,,1 pc.,671,A-23
CA 92-135 FT-R/L,,,1 pc.,720,A-23
CA 92-135 FT-R/L,,,1 pc.,987,A-23
CA 92-136 FT-R/L,,,1 pc.,693,A-23
CA 92-136 FT-R/L,,,1 pc.,749,A-23
CA 92-136 FT-R/L,,,1 pc.,1022,A-23
CA 92-138 FT-P,,,1 pc.,854,A-23
CA 92-138 FT-P,,,1 pc.,918,A-23
CA 92-138 FT-P,,,1 pc.,1248,A-23
CA 92-141 FN-R/L,,,1 pc.,761,A-26
CA 92-141 FN-R/L,,,1 pc.,768,A-26
CA 92-141 FN-R/L,,,1 pc.,999,A-26
CA 92-142 FN-R/L,,,1 pc.,774,A-26
CA 92-142 FN-R/L,,,1 pc.,783,A-26
CA 92-142 FN-R/L,,,1 pc.,1020,A-26
CA 92-145 FT-R/L,,,1 pc.,1005,A-26
CA 92-145 FT-R/L,,,1 pc.,1034,A-26
CA 92-145 FT-R/L,,,1 pc.,1364,A-26
CA 92-146 FT-R/L,,,1 pc.,1032,A-26
CA 92-146 FT-R/L,,,1 pc.,1062,A-26
CA 92-146 FT-R/L,,,1 pc.,1400,A-26
CA 92-151 FN-R/L,,,1 pc.,792,A-29
CA 92-151 FN-R/L,,,1 pc.,801,A-29
CA 92-151 FN-R/L,,,1 pc.,1035,A-29
CA 92-152 FN-R/L,,,1 pc.,807,A-29
CA 92-152 FN-R/L,,,1 pc.,815,A-29
CA 92-152 FN-R/L,,,1 pc.,1056,A-29
CA 92-155 FT-R/L,,,1 pc.,1032,A-29
CA 92-155 FT-R/L,,,1 pc.,1053,A-29
CA 92-155 FT-R/L,,,1 pc.,1392,A-29
CA 92-156 FT-R/L,,,1 pc.,1056,A-29
CA 92-156 FT-R/L,,,1 pc.,1086,A-29
CA 92-156 FT-R/L,,,1 pc.,1428,A-29
E1-0140,,,20 pcs.,243,"D2-13, D5-17"
E1-0141,,,20 pcs.,243,C5-8
,,,,,
Index-84,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E1-0142,,-,20 pcs.,243,C5-8
E1-0143,,-,20 pcs.,162,D2-3
E1-0151,,10’ - 0”,1 pc.,171,D2-15
E1-0154,,20 ’-0”,1 pc.,1842,"E2-9, E2-22, E2-36, E2-44, E6-10, E6-18, E6-26"
E1-0155,,10’ - 0”,1 pc.,203,C2-7
E1-0156,,10’-0”,1 pc.,201,C2-17
E1-0157,,10’-0”,1 pc.,189,"C1-6, F3-14"
E1-0158,,10’-0”,1 pc.,588,C7-7
E1-0162,,20 ’-0”,1 pc.,1344,"E2-9, E2-22, E2-36, E2-44, E6-10, E6-18, E6-26, F3-14"
E1-0166,,10’-0”,1 pc.,194,C1-10
E1-0168,,4-5/8”,20 pcs.,161,D4-5
E1-0169,,10’ - 0”,1 pc.,149,D2-15
E1-0170,,10’-0”,1 pc.,188,C7-7
E1-0175,,20 ’-0”,1 pc.,899,F4-5
E1-01751000,,10’ - 0”,1 pc.,485,"F2-6, F2-14"
E1-01752000,,20 ’-0”,1 pc.,899,"F2-6, F2-14"
E1-0176,,-,20 pcs.,144,D2-13
E1-0178,,4-1/2”,20 pcs.,188,"C1-5, C1-10"
E1-0183,,10’ - 0”,1 pc.,312,"E5-12, E5-20"
E1-0184,,10’ - 0”,1 pc.,287,C2-7
E1-0186,,20 ’-0”,1 pc.,858,F4-5
E1-0187,,12’,1 pc.,689,E7-8
E1-0187,,20 ’-0”,1 pc.,957,"F3-7, F4-5"
E1-0188,,20 ’-0”,1 pc.,1082,F4-5
E1-0189,,20 ’-0”,1 pc.,740,F3-7
E1-0190,,4”,1 pc.,48.6,"F3-6, F3-13"
E1-0191,,5”,1 pc.,48.6,F3-6
E1-0192,,20 ’-0”,1 pc.,1074,F3-7
E1-0197,,-,1 pc.,914,B3-10
E1-0199,,4-5/8”,20 pcs.,64.8,"C2-7, C2-16, C3-7, C3-16, C3-24, C3-32"
E1-0317,,1-1/4”,1 pc.,12.15,"C2-7, C2-16, C3-6, C3-24, C4-6, C4-12, C4-27, E2-20"
E1-0326,,1-1/4”,1 pc.,10.2,"C1-5, C1-10"
E1-0601,,-,20 pcs.,96,F1-20
E1-1005,,1-1/16”,20 pcs.,363,C7-5
E1-1010,,2-7/32”,1 pc.,26.4,"C1-5, C2-7"
E1-1011,,2-7/32”,1 pc.,14.25,"C1-10, C2-16"
E1-1012,,1-1/4”,50 pcs.,440,"C1-5, C2-7"
E1-1013,,1-1/4”,50 pcs.,281,"C1-10, C2-16"
E1-1014,,1-1/4”,50 pcs.,515,C3-24
E1-1015,,1-1/4”,50 pcs.,99.3,C3-24
E1-1019,,4-3/8”,50 pcs.,62.85,C7-5
E1-1026,,6”,50 pcs.,596,D2-13
E1-1027,,5”,20 pcs.,137,"D2-13, D6-13"
E1-1028,,5”,20 pcs.,188,"D2-13, D6-13"
E1-1029,,5”,20 pcs.,339,D2-13
E1-1030,,2-1/8”,50 pcs.,365,C5-8
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E1-1031,Mill,3-5/8”,50 pcs.,419,C5-8
E1-1032,Mill,3-1/2”,50 pcs.,156,C5-8
E1-1033,Mill,2”,20 pcs.,176,C5-8
E1-1034,Steel,1-3/4”,1 pc.,76.95,C5-8
E1-1035,Mill,1.80”,20 pcs.,147,C5-8
E1-1036,Mill,3.30”,20 pcs.,176,C5-8
E1-1037,Mill,1-1/4”,50 pcs.,479,"D2-13, D5-17"
E1-1038,Mill,4”,20 pcs.,177,"D2-13, D6-13"
E1-1039,Mill,5-1/4”,1 pc.,36.45,"D2-13, D6-13"
E1-1040,Mill,1-3/4”,50 pcs.,758,D2-13
E1-1044,Mill,1-1/4”,50 pcs.,560,C7-5
E1-1045,Mill,-,25 pcs.,70.95,C5-8
E1-1047,Mill,-,25 pcs.,437,D2-13
E1-1048,Mill,4-7/8”,20 pcs.,170,"C2-7, C2-16"
E1-1050,Mill,5-1/4”,20 pcs.,81,"F1-5, F1-11, F1-20"
E1-1054,Mill,2-1/2”,50 pcs.,167,"C1-5, C1-10, C2-7, C2-16, C3-7, C3-24, C7-5"
E1-1056,Steel,1-1/4”,1 pc.,52.65,"F1-5, F1-12, F1-20"
E1-1058,Mill,1-1/4”,50 pcs.,125,C3-6
E1-1059,Mill,1-1/4”,50 pcs.,138,C3-6
E1-1060,Mill,9”,20 pcs.,257,F1-19
E1-1062,Steel,10’ - 0”,1 pc.,396,"F1-6, F1-12"
E1-1068,Mill,2-1/2”,20 pcs.,58.8,"F1-5, F1-11, F1-19"
E1-1071,Mill,11”,20 pcs.,116,F1-5
E1-1073,Mill,9”,20 pcs.,150,F1-11
E1-1076,Mill,1-1/4”,50 pcs.,480,D3-5
E1-1077,Mill,2-7/8”,20 pcs.,126,D3-5
E1-1078,Mill,4-1/16”,20 pcs.,206,D3-5
E1-1079,Mill,4-1/16”,20 pcs.,206,D3-5
E1-1080,Mill,4”,50 pcs.,170,D3-6
E1-1090,Mill,4-3/16”,20 pcs.,315,D3-5
E1-1093,Mill,-,20 pcs.,68.85,D3-5
E1-1095,Mill,3-15/16”,20 pcs.,338,D3-6
E1-1096,Mill,3-15/16”,20 pcs.,338,D3-6
E1-1097,Mill,6”,20 pcs.,266,D3-6
E1-1098,Mill,6”,20 pcs.,131,"D3-6, D4-5"
E1-1139,Mill,5-1/4”,20 pcs.,81,"F1-5, F1-11"
E1-1140,Mill,5-1/4”,20 pcs.,81,"F1-5, F1-12"
E1-1143,Primer,4”,1 pc.,28.35,D7-12
E1-1144,Mill,1-1/4”,50 pcs.,228,C3-17
E1-1145,Mill,1-1/4”,50 pcs.,185,C3-17
E1-1146,Mill,5”,20 pcs.,170,"C1-5, C1-10"
E1-1147,Mill,4-5/8”,20 pcs.,189,"C1-5, C1-10"
E1-1148,Mill,2-1/2”,50 pcs.,188,C3-18
E1-1149,Primer,4”,1 pc.,28.35,D7-12
E1-1161,Mill,6”,20 pcs.,248,D4-5
E1-1163,Mill,4”,50 pcs.,135,D4-5
,,,,,
Index-86,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E1-1164,Mill,,50 pcs.,135,D4-5
E1-1165,Mill,,20 pcs.,68.85,D4-5
E1-1166,Mill,,20 pcs.,327,D4-5
E1-1167,Mill,,20 pcs.,58.8,D4-5
E1-1168,Mill,,50 pcs.,287,D4-5
E1-1170,Mill,,50 pcs.,213,D5-17
E1-1171,Mill,,20 pcs.,231,D5-17
E1-1172,Mill,,20 pcs.,125,D5-17
E1-1173,Mill,,50 pcs.,179,D5-18
E1-1174,Mill,,20 pcs.,338,D5-17
E1-1175,Mill,,20 pcs.,338,D5-17
E1-1176,Mill,,20 pcs.,338,D5-17
E1-1177,Mill,,50 pcs.,155,D5-18
E1-1178,Mill,,20 pcs.,338,D5-17
E1-1179,Mill,,20 pcs.,338,"C3-17, D5-17"
E1-1180,Mill,,20 pcs.,338,"C3-17, D5-17"
E1-1181,Mill,,20 pcs.,291,D5-18
E1-1182,Mill,,20 pcs.,461,"C3-17, D5-18"
E1-1183,Mill,,20 pcs.,197,"C3-17, D5-18"
E1-1184,Mill,,20 pcs.,102,D5-18
E1-1189,Mill,,20 pcs.,237,C3-17
E1-1190,Mill,,1 pc.,14.25,"D7-12, F5-5"
E1-1191,Mill,,1 pc.,18.3,"D7-12, F5-5"
E1-1192,Mill,,1 pc.,34.5,F5-5
E1-1193,Mill,,1 pc.,28.35,F5-5
E1-1195,Mill,,1 pc.,8.1,"D7-12, F5-5"
E1-1196,Mill,,20 pcs.,110,"D7-13, D8-7, F5-5"
E1-1197,Mill,,20 pcs.,155,"D7-11, F5-5"
E1-1198,Mill,,20 pcs.,294,F5-5
E1-1199,Mill,,1 pc.,10.2,"D7-12, F5-5"
E1-1200,Mill,,50 pcs.,581,"E2-5, E2-17, E2-30, E6-6, E6-15, E6-23, E7-6"
E1-1201,Mill,,1 pc.,12.15,"E2-6, E2-18, E5-4, E5-10, E5-17"
E1-1202,Mill,,20 pcs.,135,"E2-6, E2-19, E2-32, E5-4, E5-10, E5-17, E6-7, E6-16, E6-24, E7-7, I1-3, I1-25"
E1-1203,Mill,,20 pcs.,189,"E2-6, E2-19, E2-32, E5-4, E5-10, E5-17"
E1-1204,Steel,,1 pc.,38.55,"F2-6, F2-14, E2-8, E2-21, E2-36, E2-43, E4-7, E5-5, E5-11, E5-19, E6-8, E6-17, E6-25, E7-7, F3-6, F3-13, F4-5"
E1-1205,Steel,,1 pc.,36.45,"F2-6, F2-14, E2-8, E2-21, E2-36, E2-43, E4-7, E5-5, E5-11, E5-19, E6-8, E6-17, E6-25, E7-7, F3-6, F3-13, F4-5"
E1-1206,Mill,,50 pcs.,536,"E2-5, E2-17, E2-30, E6-6, E6-15, E6-23, E7-6"
E1-1207,Mill,,1 pc.,8.1,"E2-7, E2-19"
E1-1207A,Mill,,1 pc.,14.25,"E6-8, E6-16, E6-24"
E1-1208,Mill,,1 pc.,10.2,"E2-19, E2-33, E2-42, E4-7, E6-7, E7-6"
E1-1208A,Mill,,1 pc.,14.25,"E2-33, E2-42"
E1-1209,Mill,,1 pc.,10.2,"E2-7, E2-19"
E1-1210,Mill,,1 pc.,14.25,"E6-6, E6-15, E6-23"
E1-1211,Mill,,1 pc.,10.2,"E6-6, E6-15, E6-23"
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E1-1212,,,1 pc.,12.15,"E2-6, E2-18"
E1-1213,,,50 pcs.,443,"E2-6, E2-17, E2-30"
E1-1213A & B,,,20 pcs.,317,"E2-6, E2-18, E2-31"
E1-1214,,,50 pcs.,420,"E2-5, E2-17, E2-30"
E1-1214A & B,,,20 pcs.,282,"E2-6, E2-18, E2-31"
E1-1222,,,1 pc.,10.2,"E2-33, E2-42, E5-10, E7-6, E6-7, E6-16, E6-24"
E1-1222A,,,1 pc.,10.2,"E2-33, E2-42, E6-8, E6-17, E6-25"
E1-1223,,,1 pc.,8.1,"E6-7, E6-16, E6-24"
E1-1226,,,1 pc.,8.1,"E5-4, E5-17"
E1-1229,,,1 pc.,8.1,"E2-33, E2-41, E4-7, E5-10, E6-7, E7-6"
E1-1229A,,,1 pc.,8.1,"E2-33, E2-42"
E1-1230,,,1 pc.,8.1,"E2-33, E2-42, E4-7, E7-6"
E1-1231,,,1 pc.,12.15,"E2-7, E2-20, E5-4, E5-10, E5-17"
E1-1232,,,1 pc.,8.1,"E2-7, E2-20, E5-4, E5-10, E5-17"
E1-1233,,,1 pc.,12.15,"E2-20, E2-33, E2-42, E4-7, E7-6"
E1-1234,,,1 pc.,10.2,"E2-33, E2-42, E6-8, E6-16, E6-24"
E1-1235,,,1 pc.,8.1,"E6-7, E6-16, E6-24"
E1-1236,,,50 pcs.,474,"E2-17, E2-30, E6-6, E6-15, E6-23"
E1-1238,,,1 pc.,14.25,E2-19
E1-1240,,,1 pc.,14.25,E2-20
E1-1242,,,1 pc.,10.2,"E5-4, E5-17"
E1-1250,,,50 pcs.,567,E3-6
E1-1251,,,1 pc.,12.15,E3-6
E1-1252,,,20 pcs.,206,E3-7
E1-1253,,,20 pcs.,404,E3-7
E1-1262,,,50 pcs.,521,E3-6
