Part Number,Finish,Length,Units,List Price,Page Number(s)
E9-2310,Paint,24’ - 0”,1 pc.,971.0,D3-3
E9-2311,Clear,24’ - 0”,1 pc.,693.0,D3-4
E9-2311,Bronze,24’ - 0”,1 pc.,770.0,D3-4
E9-2311,Paint,24’ - 0”,1 pc.,1148.0,D3-4
E9-2312,Clear,24’ - 0”,1 pc.,461.0,D3-4
E9-2312,Bronze,24’ - 0”,1 pc.,513.0,D3-4
E9-2312,Paint,24’ - 0”,1 pc.,738.0,D3-4
E9-2313,Clear,24’ - 0”,1 pc.,572.0,D3-4
E9-2313,Bronze,24’ - 0”,1 pc.,635.0,D3-4
E9-2313,Paint,24’ - 0”,1 pc.,896.0,D3-4
E9-2314,Clear,24’ - 0”,1 pc.,375.0,D3-4
E9-2314,Bronze,24’ - 0”,1 pc.,422.0,D3-4
E9-2314,Paint,24’ - 0”,1 pc.,567.0,D3-4
E9-2315,Clear,24’ - 0”,1 pc.,237.0,D3-3
E9-2315,Bronze,24’ - 0”,1 pc.,282.0,D3-3
E9-2315,Paint,24’ - 0”,1 pc.,399.0,D3-3
E9-2316,Clear,24’ - 0”,1 pc.,287.0,D3-3
E9-2316,Bronze,24’ - 0”,1 pc.,339.0,D3-3
E9-2316,Paint,24’ - 0”,1 pc.,350.0,D3-3
E9-2322,Clear,24’ - 0”,1 pc.,305.0,D3-3
E9-2322,Bronze,24’ - 0”,1 pc.,357.0,D3-3
E9-2322,Paint,24’ - 0”,1 pc.,455.0,D3-3
E9-2340,Mill,24’ - 0”,1 pc.,48.6,D3-3
E9-2340,Clear,24’ - 0”,1 pc.,60.75,D3-3
E9-2340,Bronze,24’ - 0”,1 pc.,64.8,D3-3
E9-2340,Paint,24’ - 0”,1 pc.,108.0,D3-3
E9-2341,Mill,24’ - 0”,1 pc.,85.05,D3-2
E9-2342,Mill,24’ - 0”,1 pc.,99.3,D3-2
E9-2343,Clear,24’ - 0”,1 pc.,171.0,D3-2
E9-2343,Bronze,24’ - 0”,1 pc.,200.0,D3-2
E9-2343,Paint,24’ - 0”,1 pc.,299.0,D3-2
E9-2344,Clear,22’ - 0”,1 pc.,263.0,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2344,Bronze,22’ - 0”,1 pc.,287.0,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2344,Paint,22’ - 0”,1 pc.,306.0,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2345,Mill,24’ - 0”,1 pc.,68.85,D3-3
E9-2345,Clear,24’ - 0”,1 pc.,95.25,D3-3
E9-2345,Bronze,24’ - 0”,1 pc.,102.0,D3-3
E9-2345,Paint,24’ - 0”,1 pc.,201.0,D3-3
E9-2346,Clear,24’ - 0”,1 pc.,165.0,D3-3
E9-2346,Bronze,24’ - 0”,1 pc.,179.0,D3-3
E9-2346,Paint,24’ - 0”,1 pc.,252.0,D3-3
E9-2347,Mill,24’ - 0”,1 pc.,167.0,D3-4
E9-2347,Clear,24’ - 0”,1 pc.,183.0,D3-4
E9-2347,Bronze,24’ - 0”,1 pc.,219.0,D3-4
E9-2347,Paint,24’ - 0”,1 pc.,303.0,D3-4
E9-2349,Clear,24’ - 0”,1 pc.,222.0,D3-4
E9-2349,Bronze,24’ - 0”,1 pc.,281.0,D3-4
E9-2349,Paint,24’ - 0”,1 pc.,390.0,D3-4
E9-2350,Clear,24’ - 0”,1 pc.,803.0,D3-4
E9-2350,Bronze,24’ - 0”,1 pc.,879.0,D3-4
E9-2350,Paint,24’ - 0”,1 pc.,1310.0,D3-4
E9-2351,Clear,24’ - 0”,1 pc.,60.75,D3-4
E9-2351,Bronze,24’ - 0”,1 pc.,64.8,D3-4
E9-2351,Paint,24’ - 0”,1 pc.,141.0,D3-4
E9-2352,Mill,24’ - 0”,1 pc.,402.0,D3-4
E9-2353,Clear,24’ - 0”,1 pc.,167.0,D3-4
E9-2353,Bronze,24’ - 0”,1 pc.,195.0,D3-4
E9-2353,Paint,24’ - 0”,1 pc.,287.0,D3-4
E9-2354,Clear,24’ - 0”,1 pc.,558.0,D3-4
E9-2354,Bronze,24’ - 0”,1 pc.,627.0,D3-4
E9-2354,Paint,24’ - 0”,1 pc.,866.0,D3-4
E9-2355,Clear,24’ - 0”,1 pc.,125.0,D3-4
E9-2355,Bronze,24’ - 0”,1 pc.,155.0,D3-4
E9-2355,Paint,24’ - 0”,1 pc.,246.0,D3-4
E9-2401,Clear,24’ - 0”,1 pc.,293.0,D4-2
E9-2401,Bronze,24’ - 0”,1 pc.,327.0,D4-2
E9-2401,Paint,24’ - 0”,1 pc.,333.0,D4-2
E9-2402,Clear,24’ - 0”,1 pc.,408.0,D4-2
E9-2402,Bronze,24’ - 0”,1 pc.,443.0,D4-2
E9-2402,Paint,24’ - 0”,1 pc.,491.0,D4-2
E9-2403,Clear,24’ - 0”,1 pc.,161.0,D4-2
E9-2403,Bronze,24’ - 0”,1 pc.,177.0,D4-2
E9-2403,Paint,24’ - 0”,1 pc.,207.0,D4-2
E9-2404,Clear,24’ - 0”,1 pc.,362.0,D4-2
E9-2404,Bronze,24’ - 0”,1 pc.,398.0,D4-2
E9-2404,Paint,24’ - 0”,1 pc.,462.0,D4-2
E9-2405,Clear,24’ - 0”,1 pc.,216.0,D4-2
E9-2405,Bronze,24’ - 0”,1 pc.,246.0,D4-2
E9-2405,Paint,24’ - 0”,1 pc.,294.0,D4-2
E9-2406,Clear,24’ - 0”,1 pc.,357.0,D4-2
E9-2406,Bronze,24’ - 0”,1 pc.,392.0,D4-2
E9-2406,Paint,24’ - 0”,1 pc.,456.0,D4-2
E9-2407,Clear,24’ - 0”,1 pc.,374.0,D4-2
Index-130,,,,,
E9-2407,Bronze,24’ - 0”,1 pc.,410.0,D4-2
E9-2407,Paint,24’ - 0”,1 pc.,477.0,D4-2
E9-2408,Clear,24’ - 0”,1 pc.,149.0,D4-2
E9-2408,Bronze,24’ - 0”,1 pc.,170.0,D4-2
E9-2408,Paint,24’ - 0”,1 pc.,191.0,D4-2
E9-2409,Clear,24’ - 0”,1 pc.,248.0,D4-2
E9-2409,Bronze,24’ - 0”,1 pc.,281.0,D4-2
E9-2409,Paint,24’ - 0”,1 pc.,333.0,D4-2
E9-2410,Clear,24’ - 0”,1 pc.,260.0,D4-2
E9-2410,Bronze,24’ - 0”,1 pc.,293.0,D4-2
E9-2410,Paint,24’ - 0”,1 pc.,339.0,D4-2
E9-2411,Clear,24’ - 0”,1 pc.,428.0,D4-2
E9-2411,Bronze,24’ - 0”,1 pc.,449.0,D4-2
E9-2411,Paint,24’ - 0”,1 pc.,554.0,D4-2
E9-2412,Clear,24’ - 0”,1 pc.,453.0,D4-2
E9-2412,Bronze,24’ - 0”,1 pc.,489.0,D4-2
E9-2412,Paint,24’ - 0”,1 pc.,594.0,D4-2
E9-2413,Clear,24’ - 0”,1 pc.,416.0,D4-3
E9-2413,Bronze,24’ - 0”,1 pc.,453.0,D4-3
E9-2413,Paint,24’ - 0”,1 pc.,537.0,D4-3
E9-2414,Clear,24’ - 0”,1 pc.,374.0,D4-3
E9-2414,Bronze,24’ - 0”,1 pc.,408.0,D4-3
E9-2414,Paint,24’ - 0”,1 pc.,438.0,D4-3
E9-2415,Clear,24’ - 0”,1 pc.,299.0,D4-3
E9-2415,Bronze,24’ - 0”,1 pc.,333.0,D4-3
E9-2415,Paint,24’ - 0”,1 pc.,378.0,D4-3
E9-2416,Clear,24’ - 0”,1 pc.,95.25,D4-3
E9-2416,Bronze,24’ - 0”,1 pc.,97.2,D4-3
E9-2416,Paint,24’ - 0”,1 pc.,119.0,D4-3
E9-2417,Clear,24’ - 0”,1 pc.,312.0,D4-3
E9-2417,Bronze,24’ - 0”,1 pc.,347.0,D4-3
E9-2417,Paint,24’ - 0”,1 pc.,455.0,D4-3
E9-2418,Clear,24’ - 0”,1 pc.,312.0,D4-3
E9-2418,Bronze,24’ - 0”,1 pc.,347.0,D4-3
E9-2418,Paint,24’ - 0”,1 pc.,455.0,D4-3
E9-2419,Clear,24’ - 0”,1 pc.,686.0,D4-3
E9-2419,Bronze,24’ - 0”,1 pc.,737.0,D4-3
E9-2419,Paint,24’ - 0”,1 pc.,878.0,D4-3
E9-2420,Clear,24’ - 0”,1 pc.,594.0,D4-3
E9-2420,Bronze,24’ - 0”,1 pc.,621.0,D4-3
E9-2420,Paint,24’ - 0”,1 pc.,740.0,D4-3
E9-2421,Clear,24’ - 0”,1 pc.,594.0,D4-3
E9-2421,Bronze,24’ - 0”,1 pc.,621.0,D4-3
E9-2421,Paint,24’ - 0”,1 pc.,740.0,D4-3
E9-2423,Clear,24’ - 0”,1 pc.,176.0,D4-4
E9-2423,Bronze,24’ - 0”,1 pc.,191.0,D4-4
E9-2423,Paint,24’ - 0”,1 pc.,201.0,D4-4
E9-2424,Clear,24’ - 0”,1 pc.,113.0,D4-4
E9-2424,Bronze,24’ - 0”,1 pc.,114.0,D4-4
E9-2424,Paint,24’ - 0”,1 pc.,129.0,D4-4
E9-2425,Clear,24’ - 0”,1 pc.,125.0,"C3-14, C3-15, C3-16, D4-4"
E9-2425,Bronze,24’ - 0”,1 pc.,144.0,"C3-14, C3-15, C3-16, D4-4"
E9-2425,Paint,24’ - 0”,1 pc.,149.0,"C3-14, C3-15, C3-16, D4-4"
E9-2426,Clear,24’ - 0”,1 pc.,91.2,D4-4
E9-2426,Bronze,24’ - 0”,1 pc.,93.15,D4-4
E9-2426,Paint,24’ - 0”,1 pc.,110.0,D4-4
E9-2427,Clear,22’ - 0”,1 pc.,387.0,D4-4
E9-2427,Bronze,22’ - 0”,1 pc.,425.0,D4-4
E9-2427,Paint,22’ - 0”,1 pc.,474.0,D4-4
E9-2429,Clear,24’ - 0”,1 pc.,224.0,C3-15
E9-2429,Clear,24’ - 0”,1 pc.,227.0,C3-15
E9-2429,Clear,24’ - 0”,1 pc.,248.0,C3-15
E9-2501,Clear,24’ - 0”,1 pc.,93.15,C3-10
E9-2501,Bronze,24’ - 0”,1 pc.,120.0,C3-10
E9-2501,Paint,24’ - 0”,1 pc.,159.0,C3-10
E9-2508,Clear,24’ - 0”,1 pc.,104.0,"C3-10, C3-12"
E9-2508,Bronze,24’ - 0”,1 pc.,132.0,"C3-10, C3-12"
E9-2508,Paint,24’ - 0”,1 pc.,170.0,"C3-10, C3-12"
E9-2509,Clear,24’ - 0”,1 pc.,210.0,"C3-10, C3-12"
E9-2509,Bronze,24’ - 0”,1 pc.,234.0,"C3-10, C3-12"
E9-2509,Paint,24’ - 0”,1 pc.,266.0,"C3-10, C3-12"
E9-2510,Clear,24’ - 0”,1 pc.,384.0,C3-13
E9-2510,Bronze,24’ - 0”,1 pc.,392.0,C3-13
E9-2510,Paint,24’ - 0”,1 pc.,575.0,C3-13
E9-2512,Clear,24’ - 0”,1 pc.,150.0,"C3-10, C3-12"
E9-2512,Bronze,24’ - 0”,1 pc.,153.0,"C3-10, C3-12"
E9-2512,Paint,24’ - 0”,1 pc.,222.0,"C3-10, C3-12"
E9-2519,Clear,24’ - 0”,1 pc.,85.05,C3-9
E9-2519,Bronze,24’ - 0”,1 pc.,89.1,C3-9
E9-2519,Paint,24’ - 0”,1 pc.,132.0,C3-9
E9-2523,Clear,24’ - 0”,1 pc.,167.0,C3-11
E9-2523,Bronze,24’ - 0”,1 pc.,216.0,C3-11
E9-2523,Paint,24’ - 0”,1 pc.,242.0,C3-11
E9-2536,Clear,24’ - 0”,1 pc.,147.0,C3-16
E9-2536,Bronze,24’ - 0”,1 pc.,150.0,C3-16
E9-2536,Paint,24’ - 0”,1 pc.,263.0,C3-16
E9-2540,Clear,24’ - 0”,1 pc.,113.0,"C3-14, C3-15"
E9-2540,Bronze,24’ - 0”,1 pc.,114.0,"C3-14, C3-15"
E9-2540,Paint,24’ - 0”,1 pc.,230.0,"C3-14, C3-15"
E9-2543,Clear,24’ - 0”,1 pc.,173.0,C3-14
E9-2543,Bronze,24’ - 0”,1 pc.,200.0,C3-14
E9-2543,Paint,24’ - 0”,1 pc.,248.0,C3-14
Index-132,,,,,
E9-2546,Clear,24’ - 0”,1 pc.,161.0,"C3-14, C3-15, C3-16"
E9-2546,Bronze,24’ - 0”,1 pc.,183.0,"C3-14, C3-15, C3-16"
E9-2546,Paint,24’ - 0”,1 pc.,246.0,"C3-14, C3-15, C3-16"
E9-2547,Clear,24’ - 0”,1 pc.,414.0,"C3-10, C3-12"
E9-2547,Bronze,24’ - 0”,1 pc.,431.0,"C3-10, C3-12"
E9-2547,Paint,24’ - 0”,1 pc.,560.0,"C3-10, C3-12"
E9-2548,Clear,24’ - 0”,1 pc.,260.0,"C3-10, C3-12"
E9-2548,Bronze,24’ - 0”,1 pc.,291.0,"C3-10, C3-12"
E9-2548,Paint,24’ - 0”,1 pc.,311.0,"C3-10, C3-12"
E9-2549,Clear,24’ - 0”,1 pc.,240.0,"C3-10, C3-12"
E9-2549,Bronze,24’ - 0”,1 pc.,264.0,"C3-10, C3-12"
E9-2549,Paint,24’ - 0”,1 pc.,291.0,"C3-10, C3-12"
E9-2550,Clear,24’ - 0”,1 pc.,141.0,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2550,Bronze,24’ - 0”,1 pc.,153.0,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2550,Paint,24’ - 0”,1 pc.,258.0,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2592,Clear,24’ - 0”,1 pc.,665.0,C3-15
E9-2592,Bronze,24’ - 0”,1 pc.,690.0,C3-15
E9-2592,Paint,24’ - 0”,1 pc.,933.0,C3-15
E9-2622,Clear,24’ - 0”,1 pc.,114.0,C4-15. C4-17
E9-2622,Bronze,24’ - 0”,1 pc.,131.0,C4-15. C4-17
E9-2622,Paint,24’ - 0”,1 pc.,161.0,C4-15. C4-17
E9-2627,Clear,24’ - 0”,1 pc.,233.0,"C4-15. C4-17, C4-19"
E9-2627,Bronze,24’ - 0”,1 pc.,254.0,"C4-15. C4-17, C4-19"
E9-2627,Paint,24’ - 0”,1 pc.,335.0,"C4-15. C4-17, C4-19"
E9-2633,Clear,24’ - 0”,1 pc.,357.0,C4-17
E9-2633,Bronze,24’ - 0”,1 pc.,389.0,C4-17
E9-2633,Paint,24’ - 0”,1 pc.,521.0,C4-17
E9-2634,Clear,24’ - 0”,1 pc.,432.0,C4-17
E9-2634,Bronze,24’ - 0”,1 pc.,470.0,C4-17
E9-2634,Paint,24’ - 0”,1 pc.,590.0,C4-17
E9-2635,Clear,24’ - 0”,1 pc.,362.0,C4-17
E9-2635,Bronze,24’ - 0”,1 pc.,387.0,C4-17
E9-2635,Paint,24’ - 0”,1 pc.,515.0,C4-17
E9-2636,Clear,24’ - 0”,1 pc.,330.0,C4-17
E9-2636,Bronze,24’ - 0”,1 pc.,350.0,C4-17
E9-2636,Paint,24’ - 0”,1 pc.,471.0,C4-17
E9-2638,Clear,24’ - 0”,1 pc.,233.0,C4-19
E9-2638,Bronze,24’ - 0”,1 pc.,279.0,C4-19
E9-2638,Paint,24’ - 0”,1 pc.,317.0,C4-19
E9-2644,Clear,24’ - 0”,1 pc.,185.0,"C4-16, C4-20"
E9-2644,Bronze,24’ - 0”,1 pc.,195.0,"C4-16, C4-20"
E9-2644,Paint,24’ - 0”,1 pc.,224.0,"C4-16, C4-20"
E9-2645,Clear,24’ - 0”,1 pc.,437.0,C4-18
E9-2645,Bronze,24’ - 0”,1 pc.,456.0,C4-18
E9-2645,Paint,24’ - 0”,1 pc.,593.0,C4-18
E9-2701,Clear,24’ - 0”,1 pc.,384.0,"D5-2, D5-3"
E9-2701,Bronze,24’ - 0”,1 pc.,413.0,"D5-2, D5-3"
E9-2701,Paint,24’ - 0”,1 pc.,461.0,"D5-2, D5-3"
E9-2702,Clear,24’ - 0”,1 pc.,396.0,D5-6
E9-2702,Bronze,24’ - 0”,1 pc.,425.0,D5-6
E9-2702,Paint,24’ - 0”,1 pc.,570.0,D5-6
E9-2703,Clear,24’ - 0”,1 pc.,372.0,"D5-2, D5-3, D5-5, D5-6"
E9-2703,Bronze,24’ - 0”,1 pc.,399.0,"D5-2, D5-3, D5-5, D5-6"
E9-2703,Paint,24’ - 0”,1 pc.,438.0,"D5-2, D5-3, D5-5, D5-6"
E9-2705,Clear,24’ - 0”,1 pc.,390.0,"D5-3, D5-6"
E9-2705,Bronze,24’ - 0”,1 pc.,431.0,"D5-3, D5-6"
E9-2705,Paint,24’ - 0”,1 pc.,507.0,"D5-3, D5-6"
E9-2706,Clear,24’ - 0”,1 pc.,374.0,"D5-3, D5-6"
E9-2706,Bronze,24’ - 0”,1 pc.,402.0,"D5-3, D5-6"
E9-2706,Paint,24’ - 0”,1 pc.,477.0,"D5-3, D5-6"
E9-2707,Clear,24’ - 0”,1 pc.,153.0,"D5-3, D5-6, D5-9, D5-12"
E9-2707,Bronze,24’ - 0”,1 pc.,177.0,"D5-3, D5-6, D5-9, D5-12"
E9-2707,Paint,24’ - 0”,1 pc.,207.0,"D5-3, D5-6, D5-9, D5-12"
E9-2708,Clear,24’ - 0”,1 pc.,194.0,"D5-3, D5-6, D5-9, D5-12"
E9-2708,Bronze,24’ - 0”,1 pc.,213.0,"D5-3, D5-6, D5-9, D5-12"
E9-2708,Paint,24’ - 0”,1 pc.,225.0,"D5-3, D5-6, D5-9, D5-12"
E9-2709,Clear,24’ - 0”,1 pc.,284.0,"D5-2, D5-3"
E9-2709,Bronze,24’ - 0”,1 pc.,321.0,"D5-2, D5-3"
E9-2709,Paint,24’ - 0”,1 pc.,374.0,"D5-2, D5-3"
E9-2710,Clear,24’ - 0”,1 pc.,291.0,"D5-2, D5-3"
E9-2710,Bronze,24’ - 0”,1 pc.,329.0,"D5-2, D5-3"
E9-2710,Paint,24’ - 0”,1 pc.,380.0,"D5-2, D5-3"
E9-2712,Clear,24’ - 0”,1 pc.,404.0,"D5-2, D5-5"
E9-2712,Bronze,24’ - 0”,1 pc.,446.0,"D5-2, D5-5"
E9-2712,Paint,24’ - 0”,1 pc.,534.0,"D5-2, D5-5"
E9-2713,Clear,24’ - 0”,1 pc.,303.0,"D5-2, D5-5"
E9-2713,Bronze,24’ - 0”,1 pc.,341.0,"D5-2, D5-5"
E9-2713,Paint,24’ - 0”,1 pc.,365.0,"D5-2, D5-5"
E9-2714,Clear,24’ - 0”,1 pc.,97.2,"D5-2, D5-5, D5-8, D5-11"
E9-2714,Bronze,24’ - 0”,1 pc.,99.3,"D5-2, D5-5, D5-8, D5-11"
E9-2714,Paint,24’ - 0”,1 pc.,137.0,"D5-2, D5-5, D5-8, D5-11"
E9-2715,Clear,24’ - 0”,1 pc.,420.0,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2715,Bronze,24’ - 0”,1 pc.,437.0,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2715,Paint,24’ - 0”,1 pc.,555.0,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2716,Clear,24’ - 0”,1 pc.,161.0,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2716,Bronze,24’ - 0”,1 pc.,167.0,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2716,Paint,24’ - 0”,1 pc.,197.0,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2717,Clear,24’ - 0”,1 pc.,363.0,D5-6
E9-2717,Bronze,24’ - 0”,1 pc.,404.0,D5-6
E9-2717,Paint,24’ - 0”,1 pc.,437.0,D5-6
E9-2718,Clear,24’ - 0”,1 pc.,365.0,"D2-9, D5-5, D5-6, D5-11, D5-12"
E9-2718,Bronze,24’ - 0”,1 pc.,380.0,"D2-9, D5-5, D5-6, D5-11, D5-12"
Index-134,,,,,
E9-2718,Paint,24’ - 0”,1 pc.,456.0,"D2-9, D5-5, D5-6, D5-11, D5-12"
E9-2719,Clear,24’ - 0”,1 pc.,104.0,"D5-5, D5-7, D5-11, D5-13"
E9-2719,Bronze,24’ - 0”,1 pc.,108.0,"D5-5, D5-7, D5-11, D5-13"
E9-2719,Paint,24’ - 0”,1 pc.,138.0,"D5-5, D5-7, D5-11, D5-13"
E9-2720,Clear,24’ - 0”,1 pc.,291.0,"D5-3, D5-6"
E9-2720,Bronze,24’ - 0”,1 pc.,327.0,"D5-3, D5-6"
E9-2720,Paint,24’ - 0”,1 pc.,362.0,"D5-3, D5-6"
E9-2722,Clear,24’ - 0”,1 pc.,225.0,"D5-2, D5-3"
E9-2722,Bronze,24’ - 0”,1 pc.,257.0,"D5-2, D5-3"
E9-2722,Paint,24’ - 0”,1 pc.,344.0,"D5-2, D5-3"
E9-2730,Clear,24’ - 0”,1 pc.,150.0,F5-3
E9-2730,Bronze,24’ - 0”,1 pc.,155.0,F5-3
E9-2730,Paint,24’ - 0”,1 pc.,200.0,F5-3
E9-2731,Clear,24’ - 0”,1 pc.,234.0,F5-3
E9-2731,Bronze,24’ - 0”,1 pc.,254.0,F5-3
E9-2731,Paint,24’ - 0”,1 pc.,332.0,F5-3
E9-2732,Mill,24’ - 0”,1 pc.,194.0,"D7-5, D7-10, F5-3"
E9-2733,Mill,24’ - 0”,1 pc.,323.0,"D7-5, F5-3"
E9-2740,Clear,24’ - 0”,1 pc.,297.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2740,Bronze,24’ - 0”,1 pc.,323.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2740,Paint,24’ - 0”,1 pc.,444.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2741,Clear,24’ - 0”,1 pc.,102.0,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2741,Bronze,24’ - 0”,1 pc.,110.0,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2741,Paint,24’ - 0”,1 pc.,153.0,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2742,Clear,24’ - 0”,1 pc.,189.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2742,Bronze,24’ - 0”,1 pc.,203.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2742,Paint,24’ - 0”,1 pc.,248.0,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2743,Clear,24’ - 0”,1 pc.,85.05,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2743,Bronze,24’ - 0”,1 pc.,91.2,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2743,Paint,24’ - 0”,1 pc.,137.0,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2744,Mill,24’ - 0”,1 pc.,236.0,F5-3
E9-2750,Clear,24’ - 0”,1 pc.,231.0,D7-7
E9-2750,Bronze,24’ - 0”,1 pc.,258.0,D7-7
E9-2750,Paint,24’ - 0”,1 pc.,321.0,D7-7
E9-2751,Clear,24’ - 0”,1 pc.,378.0,D7-7
E9-2751,Bronze,24’ - 0”,1 pc.,405.0,D7-7
E9-2751,Paint,24’ - 0”,1 pc.,521.0,D7-7
E9-2752,Clear,24’ - 0”,1 pc.,444.0,D7-8
E9-2752,Bronze,24’ - 0”,1 pc.,474.0,D7-8
E9-2752,Paint,24’ - 0”,1 pc.,635.0,D7-8
E9-2762,Clear,24’ - 0”,1 pc.,137.0,D7-9
E9-2762,Bronze,24’ - 0”,1 pc.,159.0,D7-9
E9-2762,Paint,24’ - 0”,1 pc.,252.0,D7-9
E9-2763,Clear,24’ - 0”,1 pc.,230.0,D7-9
E9-2763,Bronze,24’ - 0”,1 pc.,257.0,D7-9
E9-2763,Paint,24’ - 0”,1 pc.,378.0,D7-9
E9-2768,Clear,24’ - 0”,1 pc.,197.0,D7-2
E9-2768,Bronze,24’ - 0”,1 pc.,218.0,D7-2
E9-2768,Paint,24’ - 0”,1 pc.,284.0,D7-2
E9-2769,Clear,24’ - 0”,1 pc.,323.0,D7-2
E9-2769,Bronze,24’ - 0”,1 pc.,347.0,D7-2
E9-2769,Paint,24’ - 0”,1 pc.,461.0,D7-2
E9-2770,Clear,24’ - 0”,1 pc.,350.0,D7-3
E9-2770,Bronze,24’ - 0”,1 pc.,372.0,D7-3
E9-2770,Paint,24’ - 0”,1 pc.,525.0,D7-3
E9-2780,Clear,24’ - 0”,1 pc.,113.0,D7-5
E9-2780,Bronze,24’ - 0”,1 pc.,125.0,D7-5
E9-2780,Paint,24’ - 0”,1 pc.,201.0,D7-5
E9-2781,Clear,24’ - 0”,1 pc.,176.0,D7-4
E9-2781,Bronze,24’ - 0”,1 pc.,194.0,D7-4
E9-2781,Paint,24’ - 0”,1 pc.,260.0,D7-4
E9-2782,Clear,24’ - 0”,1 pc.,173.0,D7-4
E9-2782,Bronze,24’ - 0”,1 pc.,188.0,D7-4
E9-2782,Paint,24’ - 0”,1 pc.,275.0,D7-4
E9-2783,Clear,24’ - 0”,1 pc.,281.0,D7-4
E9-2783,Bronze,24’ - 0”,1 pc.,306.0,D7-4
E9-2783,Paint,24’ - 0”,1 pc.,390.0,D7-4
E9-2784,Clear,24’ - 0”,1 pc.,182.0,D7-4
E9-2784,Bronze,24’ - 0”,1 pc.,197.0,D7-4
E9-2784,Paint,24’ - 0”,1 pc.,242.0,D7-4
E9-2805,Clear,24’ - 0”,1 pc.,416.0,D6-8
E9-2805,Bronze,24’ - 0”,1 pc.,443.0,D6-8
E9-2805,Paint,24’ - 0”,1 pc.,584.0,D6-8
E9-2809,Clear,24’ - 0”,1 pc.,405.0,D6-11
E9-2809,Bronze,24’ - 0”,1 pc.,428.0,D6-11
E9-2809,Paint,24’ - 0”,1 pc.,560.0,D6-11
E9-2821,Clear,24’ - 0”,1 pc.,363.0,D6-10
E9-2821,Bronze,24’ - 0”,1 pc.,390.0,D6-10
E9-2821,Paint,24’ - 0”,1 pc.,512.0,D6-10
E9-2824,Clear,24’ - 0”,1 pc.,224.0,D6-8
E9-2824,Bronze,24’ - 0”,1 pc.,246.0,D6-8
E9-2824,Paint,24’ - 0”,1 pc.,318.0,D6-8
E9-2825,Clear,24’ - 0”,1 pc.,234.0,D6-8
E9-2825,Bronze,24’ - 0”,1 pc.,254.0,D6-8
E9-2825,Paint,24’ - 0”,1 pc.,332.0,D6-8
E9-2829,Clear,24’ - 0”,1 pc.,222.0,"D2-11, D5-15"
E9-2829,Bronze,24’ - 0”,1 pc.,230.0,"D2-11, D5-15"
E9-2829,Paint,24’ - 0”,1 pc.,257.0,"D2-11, D5-15"
E9-2830,Clear,24’ - 0”,1 pc.,84.0,"D2-11, D5-15"
E9-2830,Bronze,24’ - 0”,1 pc.,86.0,"D2-11, D5-15"
E9-2830,Paint,24’ - 0”,1 pc.,200.0,"D2-11, D5-15"
E9-2834,Clear,24’ - 0”,1 pc.,122.0,"D2-12, D5-16, D6-12"
Index-136,,,,,
E9-2834,Bronze,24’ - 0”,1 pc.,125.0,"D2-12, D5-16, D6-12"
E9-2834,Paint,24’ - 0”,1 pc.,180.0,"D2-12, D5-16, D6-12"
E9-2835,Clear,24’ - 0”,1 pc.,95.0,"D2-12, D5-16, D6-12"
E9-2835,Bronze,24’ - 0”,1 pc.,98.0,"D2-12, D5-16, D6-12"
E9-2835,Paint,24’ - 0”,1 pc.,162.0,"D2-12, D5-16, D6-12"
E9-2847,Mill,24’ - 0”,1 pc.,285.0,D7-5
E9-2868,Clear,24’ - 0”,1 pc.,113.0,"D7-3, D7-8"
E9-2868,Bronze,24’ - 0”,1 pc.,125.0,"D7-3, D7-8"
E9-2868,Paint,24’ - 0”,1 pc.,201.0,"D7-3, D7-8"
E9-2869,Clear,24’ - 0”,1 pc.,392.0,"D7-3, D7-8"
E9-2869,Bronze,24’ - 0”,1 pc.,402.0,"D7-3, D7-8"
